,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37
NKCC2t,-0.017210935930393134,-0.020210446977785068,-0.01849191288886232,-0.011672470000007706,-0.02569406999998592,-0.01124305333337361,-0.01200559999995221,-0.020553962218173183,-0.016956000000050153,-0.014956875944449166,-0.019203722549036684,-0.026338892721923912,-0.013126715606063044,-0.015645070000005038,-0.02241636999997354,-0.01243009500001335,-0.008184972234062116,-0.014960889999997562,-0.01882119781248548,-0.017580707017600616,-0.02432490554724609,-0.02693568106440125,-0.0187942464583557,-0.021114554131600016,-0.03048456761905527,-0.020470016062745344,-0.02798693076044856,-0.0216300574984416,-0.023267429639986403,-0.03058297899997342,-0.021103945053141608,-0.02091465272985716,-0.025194889266913385,-0.01128301989240299,-0.011408950000031837,-0.015385242445177028,-0.016555069999981242,-0.017587849473670758
NKCCt,0.0008930000000191285,0.0009280000000444488,0.0008480000000190557,0.0010220000000344953,0.0010720000000219443,0.00045000000000072765,0.0009499999999889043,0.0006750000000010914,0.0017350000000533328,0.0008800000000519502,0.0013709999999491627,0.0007590000000163858,0.00047900000004119647,0.000565000000051441,0.0008520000000089567,0.0004450000000133514,0.0006580000000440122,0.0007910000000492801,0.0016930000000456855,0.001040999999986525,0.0007249999999885404,0.0016789999999673455,0.0017010000000254875,0.001966000000038548,0.0019180000000460493,0.002016000000025997,0.0016970000000355867,-0.0034249503574983464,0.0011650000000145155,0.0044599999999945785,0.0015280000000075233,-0.004841000000055828,0.0016040000000430155,0.0014330000000200016,0.00200700000004872,0.003130000000055589,0.0009079999999812572,0.0018579999999701613
NMNATn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNATr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORANMT,1.20000000000017e-05,0.00011200000000000012,1.0000000000001436e-05,0.0,3.3e-05,4.100000000000257e-05,3.999999999999044e-06,0.00014499999999999865,0.000185,4.000000000002916e-06,1.2000000000000646e-05,4.7e-05,2.5999999999999138e-05,3.5999999999999825e-05,2.3999999999998198e-05,7.999999999999774e-06,9e-06,3.6e-05,0.0,2.599999999999993e-05,0.0,0.0,2.099999999999997e-05,2.999999999999997e-05,1.1999999999999424e-05,0.0,9.000000000003336e-06,1.4000000000000015e-05,6.100000000000007e-05,2.000000000000011e-05,4.400000000000061e-05,1.0999999999999893e-05,4.399999999999977e-05,5.4000000000000235e-05,3.5e-05,5.200000000000002e-05,0.0,1.8000000000000007e-05
NOS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP1,0.0015139999999999995,0.0,0.0022784099999771344,0.002278410000005756,0.0011939999999999993,0.002278410000005559,0.0017870000000000004,0.0022784099999769323,0.0022784100000059976,0.0022784100000055913,0.0016249999999999995,0.002278410000005993,0.0005799999999999997,0.002278409999977317,0.0020739999999999995,0.001329,0.0016649999999999998,0.001851,0.0022784100000057448,0.0013220000000000007,0.002278410000005941,0.002037,0.0022784100000056155,0.0022784100000056953,0.001256,0.0010179999999999998,0.002278410000005707,0.0012259999999999994,0.002177,0.0022784100000056893,0.0022784100000055357,0.001768,0.00177,0.001625,0.001351,0.000916,0.0011769999999999999,0.0009231399999547293
NRPPHRSFt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRPPHRSULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRPPHRVESSEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRPPHRt4_2_r,,,2.0999999946980097e-05,1.499999996212864e-05,,,,1.499999996212864e-05,,,,,,,-0.00015099999995982216,,3.999999989900971e-06,,4.9999999987448966e-05,,,5.999999984851456e-06,,2.300000005561742e-05,,2.999999992425728e-06,,,1.1999999969702912e-05,,1.3999999964653393e-05,,,,,6.999999982326696e-06,,
NRPPHRtu,0.00040799999999308056,9.299999999257123e-05,0.0005509999999731008,0.00026100000002315943,0.00031200000000808364,5.599999997230043e-05,,0.00039300000003095187,0.00014199999998254498,0.00028399999996509,0.00020700000004580946,0.00021200000003318564,0.00011400000005323818,5.9999999962201414e-05,0.0002950000000510045,0.0003020000000333312,5.399999997734994e-05,0.00013200000000779255,1.899999995202961e-05,0.00038199999994503736,0.00041499999997540726,0.0009219999999459103,0.0004750000000512955,0.0002389999999650172,0.0004199999999627835,0.0006789999999909924,0.0005959999999731735,0.00018199999999524152,0.0001700000000255386,0.0003940000000284272,0.00027199999999538704,0.0002919999999448919,0.0003279999999676875,0.0008100000000013098,0.0006260000000111178,0.00046299999996790575,1.5999999959603883e-05,0.000329999999962638
NRVNCCOAtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRVNCCOAtxc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRVNCt,0.005227999999988242,0.003934999999955835,0.005983000000014727,0.004411000000004607,0.0009850000000142245,0.002651000000014393,0.002130999999963024,0.002275000000054206,0.002259999999978391,0.002720999999951345,0.00469399999997222,0.0016910000000507353,0.00456999999994423,0.0028250000000298314,0.002458000000046923,0.00442899999995916,0.001485000000002401,0.0012410000000500074,0.00289399999996931,0.00278600000001461,0.0018479999999954087,0.002002999999945132,0.0008920000000216534,0.0018860000000131551,0.0019879999999830034,0.002342999999996209,0.003317000000038206,0.0020510000000513173,0.002704999999991743,0.0020090000000436703,0.0019889999999804786,0.002288000000021384,0.001722999999969943,0.0015879999999697247,0.0008380000000443032,0.003157999999984895,0.002414000000044325,0.001191999999946347
NT5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaKt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2t,0.05239256435584139,0.0474548943333275,0.04338846899997861,0.039974137817466726,0.04271935256406323,0.04434041266665645,0.0304579600000352,0.04203162363626234,0.05392804717132549,0.047273646500002535,0.03725954941182863,0.044943437855977215,0.048957229090888184,0.049950349666573864,0.04575363133335486,0.04721052000002146,0.03396171861697893,0.04551737064207373,0.04854928093755007,0.053196005482504916,0.048033132711452715,0.048700663137310585,0.0488616866666689,0.047067367280646984,0.05575199142833753,0.05886533395471361,0.051602639817247116,0.06654671166097614,0.06029024663337167,0.054866884833359116,0.050965945159532566,0.05379240925083195,0.05246245716671183,0.047792182795660665,0.051686882896888164,0.05302241644744754,0.04608879692102619,0.05946502598885672
O2ter,0.001632080000035785,0.0024932449999823807,0.0018870925000555872,0.0018870925000555872,0.002870398333357116,0.0018360899999834144,0.0018870925000555872,0.002556744999992589,0.0018360899999834144,0.0018870925000555872,0.002683540000020912,0.00328359000002365,0.0018360899999834144,0.0026612450000129684,0.0018360899999834144,0.0027062200000500525,0.0018870925000555872,0.00294459249994361,0.0031140925000272546,0.0018870925000555872,0.001632080000035785,0.001632080000035785,0.0018360899999834144,0.0018870925000555872,0.001632080000035785,0.001632080000035785,0.0018870925000555872,0.0035595800000010063,0.002356587500003116,0.002459722166690881,0.0018360899999834144,0.0018870925000555872,0.0018870925000555872,0.0018360899999834144,0.0018870925000555872,0.0018360899999834144,0.0018870925000555872,0.001811126666893869
O2tm,0.0457341239876996,0.04122289933332013,0.039996126500000166,0.03653904531745411,0.038149204230762734,0.03648489266663546,0.026379867500054388,0.035785378636319365,0.04850445717136154,0.04461380400005055,0.031013759411735013,0.03676809785599744,0.04288213909092065,0.04133785466660811,0.04222854133331566,0.04374829999994745,0.03063762611702714,0.03929565363387155,0.0423416884375456,0.03542461999995794,0.0458390527114716,0.0461265831372657,0.04626359666667668,0.044175334780675264,0.04902051952365128,0.04686914147498555,0.04853163518703242,0.04983629203900364,0.04345513600003415,0.04521144266664123,0.04287788515955526,0.049803240818278034,0.04840961466675253,0.044912842795724835,0.04821739928570423,0.046997576447438405,0.041964454420963186,0.052235364849707366
O2tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAGD3te,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAGD3tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAGT3te,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAGT3tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBDHc,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,0.00041699999999999984,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,
OCBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCD11COACPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCD11CRNCACT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCD11CRNCPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCDCAtr,0.0044490000000223535,0.003934999999955835,0.005983000000014727,0.004411000000004607,0.0013989999999921565,0.002651000000014393,0.003566999999975451,0.002774000000044907,0.004082000000039443,0.002720999999951345,0.00469399999997222,0.0025070000000368964,0.00456999999994423,0.0028250000000298314,0.003108999999994921,0.00442899999995916,0.001485000000002401,0.0018049999999902864,0.004787999999962267,0.0014280000000326256,0.0018479999999954087,0.001844000000005508,0.0020550000000412183,0.0028029999999716892,0.0028250000000298314,0.002342999999996209,0.003317000000038206,0.002074999999990723,0.003600000000005821,0.004320000000006985,0.003120999999964625,0.002288000000021384,0.0024059999999508364,0.0029299999999921056,0.002776000000039857,0.0035400000000436194,0.002414000000044325,0.002308999999968364
OCDCEAtr,0.0044490000000223535,0.003934999999955835,0.005983000000014727,0.004411000000004607,0.0013989999999921565,0.002651000000014393,0.003566999999975451,0.002774000000044907,0.004082000000039443,0.002720999999951345,0.00469399999997222,0.0025070000000368964,0.00456999999994423,0.0028250000000298314,0.003108999999994921,0.00442899999995916,0.001485000000002401,0.0018049999999902864,0.004787999999962267,0.0014280000000326256,0.0018479999999954087,0.001844000000005508,0.0020550000000412183,0.0028029999999716892,0.0028250000000298314,0.002342999999996209,0.003317000000038206,0.002074999999990723,0.003600000000005821,0.004320000000006985,0.003120999999964625,0.002288000000021384,0.0024059999999508364,0.0029299999999921056,0.002776000000039857,0.0035400000000436194,0.002414000000044325,0.002308999999968364
OCDEAFABP1tc,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0
OCOAT1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTDECCACT,-0.002988999999956832,-0.0028419999999869106,-0.002458000000046923,-0.0037320000000136133,-0.001564000000030319,-0.001962000000048647,-0.002368000000046777,-0.0027039999999942665,-0.002016000000025997,-0.002233000000046559,-0.0029809999999770307,-0.0024829999999838037,-0.00241300000004685,-0.002285000000028959,-0.006081999999992149,-0.0029130000000350265,-0.0008179999999811116,-0.0007000000000516593,-0.002606000000014319,-0.002195000000028813,-0.0006849999999758437,-0.0007540000000290092,-0.0016500000000405635,-0.002473000000009052,-0.0013699999999516874,-0.0008340000000544022,-0.00542700000005425,-0.0018079999999827125,-0.0015049999999519061,-0.0015750000000025466,-0.002357999999958338,-0.0021719999999731954,-0.001814999999965039,-0.0013229999999566644,-0.0005740000000287183,-0.0020980000000463406,-0.002234000000044034,-0.002580999999963751
OCTDECCPT1,-0.0016970000000355867,-0.0017560000000003124,-0.002035999999975502,-0.0034399999999550346,-0.003046000000040295,-0.0008169999999836364,-0.0028300000000172076,-0.004107999999973799,-0.001510000000052969,-0.0018919999999980066,-0.001802999999995336,-0.002488999999968655,-0.0006819999999834183,-0.002178999999955522,-0.0019300000000157524,-0.0021070000000236178,-0.0022609999999758656,-0.001641999999947075,-0.0016120000000228176,-0.001400999999987107,-0.0015319999999974243,-0.006317999999964741,-0.0016140000000177679,-0.0026319999999486754,-0.002932999999984532,-0.001814999999965039,-0.003303999999957341,-0.0016679999999951178,-0.0014650000000528962,-0.0013330000000451034,-0.0031719999999495485,-0.002625999999963824,-0.0022360000000389846,-0.0014650000000528962,-0.0020009999999501807,-0.0021189999999933207,-0.001676999999972395,-0.0016120000000228176
OCTDECCPT2,-0.00135899999997946,-0.0014449999999897045,-0.002109000000018568,-0.0018519999999853094,-0.0015029999999569554,0.0,-0.002317999999945641,-0.0013519999999971333,-0.0014790000000175494,-0.0022400000000288856,-0.0019340000000056528,-0.002040999999962878,-0.0011520000000473376,-0.0015760000000000214,-0.0014230000000452492,-0.0011610000000246143,-0.001301000000012209,-0.001752000000010412,-0.0024779999999964275,-0.0016869999999471474,-0.0018059999999877614,-0.000707000000033986,-0.0012179999999943902,-0.001396999999997206,-0.001279999999951542,-0.001760999999987689,-0.0031609999999773213,-0.0017540000000053626,-0.0012619999999969878,-0.0014730000000326982,-0.001602000000048065,-0.00193699999999808,-0.0014419999999972788,-0.0010129999999435313,-0.0012769999999591164,-0.0019680000000334985,-0.0019270000000233265,-0.0011299999999891954
ODECOAtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIVD1m,0.000539,0.000383,0.000599,0.000517,0.000476,0.0,0.000439,0.000543,0.000466,0.0007830000000000001,0.0005690000000000001,0.000468,0.0,0.000308,0.000537,0.0,0.00042300000000000004,0.000408,0.0005670000000000003,0.0006659999999999999,0.0002789999999999997,0.000354,0.000453,0.0005610000000000001,0.00056,0.000795,0.000869,0.00094,0.000298,0.000481,0.000524,0.0005509999999999998,0.000648,0.000463,0.0005769999999999999,0.000674,0.0004790000000000002,0.000549
OIVD2m,0.00032200000000000067,0.0002549999999999999,0.000599,0.00025799999999999993,0.000286276153854464,9.400000000000032e-05,0.0,0.0,0.0003700000000000007,0.00037100000000000013,0.0,0.000468,0.00035800000000000003,0.00019499999999999889,0.00033499999999999947,0.0002350000000000004,0.0,0.0002509999999999995,0.0002759999999999999,0.0003780429824538357,0.0004049999999999995,0.000354,0.00014900000000000004,0.0004659999999999988,0.00033500000000000185,0.00041900000000000016,0.001001000000000001,0.0003359999999999971,0.00016400000000000008,0.00042199999999999876,0.0003180000000000004,0.00010899999999999994,0.00026000000000000047,0.00023500000000000091,0.00028200000000000035,0.00043300000000000017,0.00033299999999999823,0.0005260000000000005
OIVD3m,0.000539,0.000383,0.000599,0.000517,0.000476,0.0004919999999999992,0.0003859416666324877,9.927242416167016e-05,0.0008179999999999997,0.0007830000000000001,0.0005690000000000001,0.0005680000000000008,0.0005459999999999999,0.000308,0.000537,0.000299,0.00029,0.00038,0.000672,0.000474,0.000644,0.000354,0.000348,0.0005610000000000001,0.00056,0.000795,0.001121,0.00094,0.000298,0.000563,0.000524,0.001125,0.000648,0.000463,0.0005769999999999999,0.000674,0.0008060000000000001,0.000557
OMHPALTD,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
OMPDC,0.0011501500000000214,0.0011501500000000268,0.0011501500000000312,0.0011501500000000095,0.0011501500000000095,0.0011501500000000132,0.0011501499999999887,0.0011501500000000151,0.00115015000000002,0.0011501499999999939,0.0011501500000000026,0.0011501500000000585,0.0011501499999999807,0.0011501500000000106,0.0011501500000000065,0.001150150000000002,0.0011501500000000255,0.0011501499999999954,0.0011501500000000095,0.0011501499999999904,0.0011501500000000093,0.0011501500000000039,0.0011501500000000073,0.0011501499999999679,0.0011501500000000026,0.0011501500000000026,0.0011501500000000186,0.001150150000000052,0.0011501499999999939,0.0011501500000000002,0.0011501500000000026,0.0011501500000000145,0.0011501499999999824,0.0011501499999999954,0.0011501499999999778,0.001150150000000006,0.0011501499999999908,0.0011501499999999935
